gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
912702566	StillImage	image/jpeg	http://d2seqvvyy3b8p2.cloudfront.net/96661deab155c787d4a782dda8af2ab6.jpg	http://specimens.kew.org/herbarium/K000974152									http://creativecommons.org/licenses/by/4.0/	Royal Botanic Gardens, Kew
912190197	StillImage	image/jpeg	https://d2seqvvyy3b8p2.cloudfront.net/ff45be94ec4bab311877482d07e6b457.jpg	http://specimens.kew.org/herbarium/K000208636									http://creativecommons.org/licenses/by/4.0/	Royal Botanic Gardens, Kew
912190197	StillImage	image/jpeg	https://d2seqvvyy3b8p2.cloudfront.net/882302dcb4c6d1d1d787eda93f6ecb50.jpg	http://specimens.kew.org/herbarium/K000208636									http://creativecommons.org/licenses/by/4.0/	Royal Botanic Gardens, Kew
731802850	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441449673919C6xyVi0QhjnmsXT1										http://creativecommons.org/licenses/by/4.0/	
731342488	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441434372248oqappYs47IIKRxC3										http://creativecommons.org/licenses/by/4.0/	
694762213	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441397331429k1IJN5vRzpumXjzJ										http://creativecommons.org/licenses/by/4.0/	
694717167	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441397331524E9HsV04ATYc9xJ4Q										http://creativecommons.org/licenses/by/4.0/	
574867252	StillImage	image/jpeg	https://iiif.rbge.org.uk/herb/iiif/E00091479/full/300,/0/default.jpg											
574867252	InteractiveResource	application/ld+json	https://iiif.rbge.org.uk/herb/iiif/E00091479/manifest			IIIF Manifest for specimen E00091479				Royal Botanic Garden Edinburgh			http://creativecommons.org/publicdomain/zero/1.0/	Royal Botanic Garden Edinburgh
574867252	StillImage	image/jpeg	https://iiif.rbge.org.uk/herb/iiif/E00091479/full/1600,/0/default.jpg			JPEG Image of specimen E00091479				Royal Botanic Garden Edinburgh			http://creativecommons.org/publicdomain/zero/1.0/	Royal Botanic Garden Edinburgh
5154827943	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498063240/original.jpg	https://www.inaturalist.org/photos/498063240					2025-05-01T11:16:11Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5154827943	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498063296/original.jpg	https://www.inaturalist.org/photos/498063296					2025-05-01T11:16:11Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5154741704	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498062232/original.jpg	https://www.inaturalist.org/photos/498062232					2025-05-01T12:28:46Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5154741704	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498062338/original.jpg	https://www.inaturalist.org/photos/498062338					2025-05-01T12:28:46Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5154741704	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498062287/original.jpg	https://www.inaturalist.org/photos/498062287					2025-05-01T12:28:46Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5154621566	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434535402/original.jpeg	https://www.inaturalist.org/photos/434535402					2024-09-23T17:17:51Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5154576013	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498066464/original.jpg	https://www.inaturalist.org/photos/498066464					2025-05-01T22:37:33Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5154343277	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498067896/original.jpg	https://www.inaturalist.org/photos/498067896					2025-05-01T20:13:35Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153848759	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498067237/original.jpg	https://www.inaturalist.org/photos/498067237					2025-05-01T20:42:30Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153848758	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498062800/original.jpg	https://www.inaturalist.org/photos/498062800					2025-05-01T11:28:00Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153848758	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498062760/original.jpg	https://www.inaturalist.org/photos/498062760					2025-05-01T11:28:00Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153740353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498062508/original.jpg	https://www.inaturalist.org/photos/498062508					2025-05-01T12:08:41Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153740353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498062539/original.jpg	https://www.inaturalist.org/photos/498062539					2025-05-01T12:08:41Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153733158	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498067767/original.jpg	https://www.inaturalist.org/photos/498067767					2025-05-01T20:14:49Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153567787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500904600/original.jpg	https://www.inaturalist.org/photos/500904600					2025-05-06T20:05:47Z	Joe Benjamin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Benjamin
5153567787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500904590/original.jpg	https://www.inaturalist.org/photos/500904590					2025-05-06T20:05:45Z	Joe Benjamin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Benjamin
5153409226	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498066848/original.jpg	https://www.inaturalist.org/photos/498066848					2025-05-01T21:24:18Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153320993	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/498066600/original.jpg	https://www.inaturalist.org/photos/498066600					2025-05-01T22:37:25Z	John Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Carlson
5153319767	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500904536/original.jpg	https://www.inaturalist.org/photos/500904536					2025-05-06T20:09:25Z	Joe Benjamin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Benjamin
5153319767	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500904506/original.jpg	https://www.inaturalist.org/photos/500904506					2025-05-06T20:10:07Z	Joe Benjamin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Benjamin
5153319767	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500904523/original.jpg	https://www.inaturalist.org/photos/500904523					2025-05-06T20:10:03Z	Joe Benjamin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Benjamin
5153248980	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/501048436/original.jpg	https://www.inaturalist.org/photos/501048436					2025-05-06T12:58:12Z	themegben		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	themegben
5140136825	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/490109269/original.jpeg	https://www.inaturalist.org/photos/490109269					2025-04-23T17:40:44Z	Edoardo Razzetti		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Edoardo Razzetti
5140109170	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/490565527/original.jpeg	https://www.inaturalist.org/photos/490565527					2023-11-14T00:11:52Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
5140031316	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434698404/original.jpeg	https://www.inaturalist.org/photos/434698404					2024-09-24T17:18:47Z	matheodewilde		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	matheodewilde
5139969195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/413911599/original.jpg	https://www.inaturalist.org/photos/413911599					2024-07-07T20:33:44Z	radinis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	radinis
5139968259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434681225/original.jpeg	https://www.inaturalist.org/photos/434681225					2024-09-24T06:41:04Z	louise270909		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	louise270909
5139965254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538644/original.jpeg	https://www.inaturalist.org/photos/434538644					2024-09-23T18:19:09Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5139965254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538650/original.jpeg	https://www.inaturalist.org/photos/434538650					2024-09-23T18:19:12Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5139965254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538670/original.jpeg	https://www.inaturalist.org/photos/434538670					2024-09-23T18:19:14Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5139965254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538642/original.jpeg	https://www.inaturalist.org/photos/434538642					2024-09-23T18:19:07Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5139928279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434684882/original.jpeg	https://www.inaturalist.org/photos/434684882					2024-09-24T07:05:28Z	anaepatucca		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anaepatucca
5134332914	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/488429601/original.jpg	https://www.inaturalist.org/photos/488429601					2025-04-19T14:25:00Z	bhall6		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bhall6
5133869321	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486826225/original.jpg	https://www.inaturalist.org/photos/486826225					2025-04-13T22:07:43Z	hungrymanticore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hungrymanticore
5133798994	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478564894/original.jpg	https://www.inaturalist.org/photos/478564894					2022-06-17T18:15:24Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
5133757257	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486826230/original.jpg	https://www.inaturalist.org/photos/486826230					2025-04-13T22:04:09Z	hungrymanticore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hungrymanticore
5133750953	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478564927/original.jpg	https://www.inaturalist.org/photos/478564927					2022-06-17T17:59:33Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
5133750139	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478564926/original.jpg	https://www.inaturalist.org/photos/478564926					2022-06-17T17:51:13Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
5133644962	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478564910/original.jpg	https://www.inaturalist.org/photos/478564910					2022-06-17T18:17:45Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
5133629112	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479021553/original.jpeg	https://www.inaturalist.org/photos/479021553					2025-03-15T23:46:07Z	horselina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	horselina
5133629112	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479021457/original.jpeg	https://www.inaturalist.org/photos/479021457					2025-03-15T23:46:16Z	horselina		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	horselina
5132706921	StillImage	image/jpeg	https://d2seqvvyy3b8p2.cloudfront.net/093f89cddc29f9d8e32135952087f610.jpg	http://specimens.kew.org/herbarium/K004125337									http://creativecommons.org/licenses/by/4.0/	Royal Botanic Gardens, Kew
5132704244	StillImage	image/jpeg	https://d2seqvvyy3b8p2.cloudfront.net/a8d2da825660432f0c42c6f6ad35660e.jpg	http://specimens.kew.org/herbarium/K004174780									http://creativecommons.org/licenses/by/4.0/	Royal Botanic Gardens, Kew
5132044299	StillImage	image/jpeg	https://observation.org/photos/114338734.jpg							Ramsli			http://creativecommons.org/licenses/by-nc-nd/4.0/	Ramsli
5110552256	StillImage	image/jpeg	https://bs.plantnet.org/image/o/aadda913a8c0574d5a4e9194dd24a39d147e7c7b		Cistus monspeliensis L.: flower	Cistus monspeliensis L.: flower	https://identify.plantnet.org/alpes-maritimes/observations/1026200457		2025-04-05T12:21:53Z	Sylvie Mignerd			Sylvie Mignerd (cc-by-sa)	Sylvie Mignerd
5110502230	StillImage	image/jpeg	https://bs.plantnet.org/image/o/a6b139d1c7cfb347affb9b3291abd7abfb7a0e27		Jacobaea maritima (L.) Pelser & Meijden: leaf	Jacobaea maritima (L.) Pelser & Meijden: leaf	https://identify.plantnet.org/k-southwestern-europe/observations/1025444404		2024-12-26T15:36:25Z	Louis Erb			Louis Erb (cc-by-sa)	Louis Erb
5110474300	StillImage	image/jpeg	https://bs.plantnet.org/image/o/ea57c52de61dbd4c3249a2765460ae2a7ae01e95		Plumbago auriculata Lam.: flower	Plumbago auriculata Lam.: flower	https://identify.plantnet.org/k-southwestern-europe/observations/1024823263		2024-10-02T12:08:37Z	bigorno			bigorno (cc-by-sa)	bigorno
5110447239	StillImage	image/jpeg	https://bs.plantnet.org/image/o/1f369c1e398d5b86ebf29d1b5c3c4cabf7f250cb		Phytolacca dioica L.: leaf	Phytolacca dioica L.: leaf	https://identify.plantnet.org/k-world-flora/observations/1024369808		2024-08-30T13:16:36Z	Petaud Lhinne			Petaud Lhinne (cc-by-sa)	Petaud Lhinne
5110416387	StillImage	image/jpeg	https://bs.plantnet.org/image/o/4540b7d6d803e0c1ec30c082a8fcf47cb5711938		Plumbago europaea L.: flower	Plumbago europaea L.: flower	https://identify.plantnet.org/k-southwestern-europe/observations/1024823168		2024-10-02T12:01:05Z	bigorno			bigorno (cc-by-sa)	bigorno
5110405439	StillImage	image/jpeg	https://bs.plantnet.org/image/o/542b67400a8ccbd6f16244b295d4f79ff0caae48		Hibiscus moscheutos L.: flower	Hibiscus moscheutos L.: flower	https://identify.plantnet.org/k-world-flora/observations/1024372442		2024-08-30T16:22:34Z	Petaud Lhinne			Petaud Lhinne (cc-by-sa)	Petaud Lhinne
5110297564	StillImage	image/jpeg	https://bs.plantnet.org/image/o/1fc25b2b08e48fda17db15cbb230d51d77228593		Nerium oleander L.: flower	Nerium oleander L.: flower	https://identify.plantnet.org/k-southwestern-europe/observations/1024823299		2024-10-02T12:12:05Z	bigorno			bigorno (cc-by-sa)	bigorno
5110297561	StillImage	image/jpeg	https://bs.plantnet.org/image/o/3a377568991b31498792238a264064759954bcc7		Lantana camara L.: flower	Lantana camara L.: flower	https://identify.plantnet.org/k-world-flora/observations/1024823226		2024-10-02T12:05:41Z	bigorno			bigorno (cc-by-sa)	bigorno
5110270063	StillImage	image/jpeg	https://bs.plantnet.org/image/o/6f33c72168f7daad8b003d1f7ce5d3025ce71666		Jacobaea maritima (L.) Pelser & Meijden: leaf	Jacobaea maritima (L.) Pelser & Meijden: leaf	https://identify.plantnet.org/provence/observations/1025205793		2024-11-11T13:44:33Z	max06			max06 (cc-by-sa)	max06
5110245710	StillImage	image/jpeg	https://bs.plantnet.org/image/o/c0ad834aa814b83ea355d8fb94145f3bae6d426d		Pittosporum tobira (Thunb.) W.T.Aiton: leaf	Pittosporum tobira (Thunb.) W.T.Aiton: leaf	https://identify.plantnet.org/k-southwestern-europe/observations/1024948798		2024-10-14T06:52:31Z	Thomas HIRTZIG			Thomas HIRTZIG (cc-by-sa)	Thomas HIRTZIG
5110187893	StillImage	image/jpeg	https://bs.plantnet.org/image/o/53c42b3d5c002a9dbf962bc6ea35f86140ba524d		Hibiscus moscheutos L.: flower	Hibiscus moscheutos L.: flower	https://identify.plantnet.org/k-world-flora/observations/1024052229		2024-08-08T08:12:42Z	faure_33			faure_33 (cc-by-sa)	faure_33
5110165945	StillImage	image/jpeg	https://bs.plantnet.org/image/o/4a4e7dd568fe007bbe3018ebfe372578465b75d9		Malva subovata (DC.) Molero & J.M.Monts.: flower	Malva subovata (DC.) Molero & J.M.Monts.: flower	https://identify.plantnet.org/k-world-flora/observations/1022075833		2024-05-06T10:51:17Z	manu_p			manu_p (cc-by-sa)	manu_p
5109973654	StillImage	image/jpeg	https://bs.plantnet.org/image/o/b5aae44ca6a35f02b338a4a3db1f31b9acf07255		Adiantum capillus-veneris L.: leaf	Adiantum capillus-veneris L.: leaf	https://identify.plantnet.org/k-southeastern-europe/observations/1020559423		2023-12-04T07:33:36.388Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109959152	StillImage	image/jpeg	https://bs.plantnet.org/image/o/d05f2fbc8c2b5efb03be3a45a64fd5ea4f1f76f4		Pteris vittata L.: leaf	Pteris vittata L.: leaf	https://identify.plantnet.org/provence/observations/1021124679		2024-03-12T11:55:37.370Z	jeremy cuvelier			jeremy cuvelier (cc-by-sa)	jeremy cuvelier
5109956442	StillImage	image/jpeg	https://bs.plantnet.org/image/o/50153f0879b669b1d2c32ed5fb8dc4cebe103b7f		Campanula portenschlagiana Schult.: leaf	Campanula portenschlagiana Schult.: leaf	https://identify.plantnet.org/k-southeastern-europe/observations/1020559406		2023-12-04T07:13:54.639Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109924214	StillImage	image/jpeg	https://bs.plantnet.org/image/o/351d60ef9946b00ab79004c35b2072ec31c2b29a		Iberis semperflorens L.: flower	Iberis semperflorens L.: flower	https://identify.plantnet.org/k-world-flora/observations/1020949590		2024-02-17T15:29:18.431Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109914732	StillImage	image/jpeg	https://bs.plantnet.org/image/o/8001b67656c22a3ca12c2445c9b41f4cac091962		Campanula portenschlagiana Schult.: flower	Campanula portenschlagiana Schult.: flower	https://identify.plantnet.org/k-southeastern-europe/observations/1020559407		2023-12-04T07:14:21.231Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109837819	StillImage	image/jpeg	https://bs.plantnet.org/image/o/5261d54985f85bb506e7642d60b7d04a0de7124c		Erigeron karvinskianus DC.: leaf	Erigeron karvinskianus DC.: leaf	https://identify.plantnet.org/k-southwestern-europe/observations/1021211929		2024-03-20T09:09:32.386Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109834882	StillImage	image/jpeg	https://bs.plantnet.org/image/o/130ab100f930e411ceb845338413791147b5a55d		Acanthus mollis L.: leaf	Acanthus mollis L.: leaf	https://identify.plantnet.org/k-world-flora/observations/1020913378		2024-02-11T13:54:23.261Z	Mayeul Falgayrettes			Mayeul Falgayrettes (cc-by-sa)	Mayeul Falgayrettes
5109801857	StillImage	image/jpeg	https://bs.plantnet.org/image/o/4102f7ef262248b8392b49dffd5ec5be646731b0		Iberis semperflorens L.: flower	Iberis semperflorens L.: flower	https://identify.plantnet.org/k-southwestern-europe/observations/1020794752		2024-01-21T11:45:42.869Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109784561	StillImage	image/jpeg	https://bs.plantnet.org/image/o/6980fe78a603a9d9fdfea0245aad9f4666e38617		Myrtus communis L.: fruit	Myrtus communis L.: fruit	https://identify.plantnet.org/alpes-maritimes/observations/1020423410		2023-11-06T15:24:25.079Z	marieln			marieln (cc-by-sa)	marieln
5109691904	StillImage	image/jpeg	https://bs.plantnet.org/image/o/bd7f57a51dd7ac0ead677e10ddd7dc7d54376b99		Convolvulus cneorum L.: leaf	Convolvulus cneorum L.: leaf	https://identify.plantnet.org/k-southwestern-europe/observations/1018641224		2023-06-25T16:11:58.944Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109609898	StillImage	image/jpeg	https://bs.plantnet.org/image/o/9b2531e2c31d3c4c473c71987212061ba3fe5387		Convolvulus cneorum L.: leaf	Convolvulus cneorum L.: leaf	https://identify.plantnet.org/k-southwestern-europe/observations/1018639658		2023-06-25T15:20:11.963Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109513373	StillImage	image/jpeg	https://bs.plantnet.org/image/o/5d9b8ce4f55c61a42b7aacae34c2798bee9ddb5e		Convolvulus cneorum L.: leaf	Convolvulus cneorum L.: leaf	https://identify.plantnet.org/weurope/observations/1016752018		2023-03-29T06:32:18.139Z	Amedeo Turello			Amedeo Turello (cc-by-sa)	Amedeo Turello
5109476243	StillImage	image/jpeg	https://bs.plantnet.org/image/o/a1c0f0159cf785beb0fa3eac13ca3ef95bdaaec1		Citrus × aurantium L.: leaf	Citrus × aurantium L.: leaf	https://identify.plantnet.org/k-southwestern-europe/observations/1016524463		2022-09-03T11:55:30Z	Оксана Оксана			Оксана Оксана (cc-by-sa)	Оксана Оксана
5109424309	StillImage	image/jpeg	https://bs.plantnet.org/image/o/671c3874640c33df77fe2cab94c2b1995dfb523c		Ruscus aculeatus L.: leaf	Ruscus aculeatus L.: leaf	https://identify.plantnet.org/the-plant-list/observations/1015768916		2022-10-13T06:18:00Z	Aurélien Pena			Aurélien Pena (cc-by-sa)	Aurélien Pena
5109399125	StillImage	image/jpeg	https://bs.plantnet.org/image/o/98015b2c3b0fed2f3780c4d595d90d90141a436a		Oxalis pes-caprae L.: flower	Oxalis pes-caprae L.: flower	https://identify.plantnet.org/provence/observations/1016355959		2023-01-29T13:01:34Z	Claire Tourant			Claire Tourant (cc-by-sa)	Claire Tourant
5109391367	StillImage	image/jpeg	https://bs.plantnet.org/image/o/387d5bc43919b8c2e51b8bfe7a2b57512895fb22		Allium angulosum L.: flower	Allium angulosum L.: flower	https://identify.plantnet.org/the-plant-list/observations/1015257754		2022-08-28T12:47:00Z	ropotis			ropotis (cc-by-sa)	ropotis
5109349433	StillImage	image/jpeg	https://bs.plantnet.org/image/o/433fac654213688319b00f17f002210b836eb65b		Pittosporum tobira (Thunb.) W.T.Aiton: leaf	Pittosporum tobira (Thunb.) W.T.Aiton: leaf	https://identify.plantnet.org/weurope/observations/1015108354		2022-08-17T15:22:48.095Z	Benjamin kraft			Benjamin kraft (cc-by-sa)	Benjamin kraft
5109235879	StillImage	image/jpeg	https://bs.plantnet.org/image/o/2f29db58370709a2ea726ad971e6495a625f3540		Hibiscus moscheutos L.: flower	Hibiscus moscheutos L.: flower	https://identify.plantnet.org/the-plant-list/observations/1011819443		2021-08-23T12:56:05Z	peggy betty			peggy betty (cc-by-sa)	peggy betty
5109227205	StillImage	image/jpeg	https://bs.plantnet.org/image/o/d6f2dc56f02de3f4ef2b65141419e27d00286011		Phyla nodiflora (L.) Greene: flower	Phyla nodiflora (L.) Greene: flower	https://identify.plantnet.org/weurope/observations/1011595333		2021-08-02T21:09:21.296Z	Lena van Doorn			Lena van Doorn (cc-by-sa)	Lena van Doorn
5109170114	StillImage	image/jpeg	https://bs.plantnet.org/image/o/a1e6aefb3563b70705df510532386a2591ad921d		Erysimum × cheiri (L.) Crantz: flower	Erysimum × cheiri (L.) Crantz: flower	https://identify.plantnet.org/k-world-flora/observations/1009679196		2021-03-06T17:01:05.365Z	dm			dm (cc-by-sa)	dm
5109169490	StillImage	image/jpeg	https://bs.plantnet.org/image/o/1ac8c50f96d6f1a36b3b66d545f9519887b75cd6		Solanum pseudocapsicum L.: fruit	Solanum pseudocapsicum L.: fruit	https://identify.plantnet.org/the-plant-list/observations/1009198848		2020-11-20T10:53:59Z	M olivier			M olivier (cc-by-sa)	M olivier
5109121276	StillImage	image/jpeg	https://bs.plantnet.org/image/o/75f6c4f065c989d65363fece0b77e02e117e5ead		Pittosporum tobira (Thunb.) W.T.Aiton: fruit	Pittosporum tobira (Thunb.) W.T.Aiton: fruit	https://identify.plantnet.org/weurope/observations/1005167872		2019-11-02T15:17:48Z	Antoine Morinay-calmon			Antoine Morinay-calmon (cc-by-sa)	Antoine Morinay-calmon
5109110419	StillImage	image/jpeg	https://bs.plantnet.org/image/o/7aa7f72ac730ddca19537abbc085a78b2048066f		Acacia dealbata Link: flower	Acacia dealbata Link: flower	https://identify.plantnet.org/weurope/observations/1001491933		2017-02-12T23:00:00Z	sara dias			sara dias (cc-by-sa)	sara dias
5109108343	StillImage	image/jpeg	https://bs.plantnet.org/image/o/f5d4d774979e47f04ebf9cd784f4fa40b416131c		Zantedeschia aethiopica (L.) Spreng.: flower	Zantedeschia aethiopica (L.) Spreng.: flower	https://identify.plantnet.org/weurope/observations/1000901925		2017-04-06T22:00:00Z	sara dias			sara dias (cc-by-sa)	sara dias
5109105614	StillImage	image/jpeg	https://bs.plantnet.org/image/o/33909331d2174a04f526c58b1ef958ea256fcc35		Hibiscus syriacus L.: flower	Hibiscus syriacus L.: flower	https://identify.plantnet.org/weurope/observations/1002076617		2017-07-29T22:00:00Z	sara dias			sara dias (cc-by-sa)	sara dias
5109104335	StillImage	image/jpeg	https://bs.plantnet.org/image/o/b21d2f27f8056e09369764b4a548da4a8a1c401e		Hibiscus syriacus L.: flower	Hibiscus syriacus L.: flower	https://identify.plantnet.org/antilles/observations/1000926729		2017-07-26T22:00:00Z	sara dias			sara dias (cc-by-sa)	sara dias
5108083862	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478564924/original.jpg	https://www.inaturalist.org/photos/478564924					2022-06-17T18:00:05Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
5104615646	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478561979/original.jpg	https://www.inaturalist.org/photos/478561979					2022-06-17T18:15:18Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
5104588640	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478561988/original.jpg	https://www.inaturalist.org/photos/478561988					2022-06-17T18:16:08Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
5104582235	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478746736/original.jpg	https://www.inaturalist.org/photos/478746736					2025-03-20T10:00:00Z	kevin derobe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kevin derobe
5104569748	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478564892/original.jpg	https://www.inaturalist.org/photos/478564892					2022-06-17T18:06:51Z	Thomas Menut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Menut
